Comment Number,Comment Content
327,They have destroyed our planet. Anyone that has ran this country and they personally don&#39;t care.
328,Putin and Kim jong un definitely got out the popcorn when they watched this. Pure comedy gold.
329,WELLLLL!.....SOMEBODY&#39;S LYING! 🤔 ONE OF THEM LYING FOR SURE! IM JUST SAYING
330,I dont recognize my country anymore and it feels scary....😮
331,This is like South Park
332,"Our country is in trouble and everyone in this world knows this no and ,if and no buts about it.😮"
333,Trump: answering no questions that he was asked and instead giving random opinions<br>Biden: 😀😴
334,Trump ...2024.....😊
335,I am from europe and am i the only one who watches it for pure joy😅
336,Absolutely Trump
337,Biden 🎉🎉
338,"“You’re the sucker your the loser”- Biden <br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1585"">26:25</a>"
339,i am be eleven but i can still see that joe is on crack
340,nope
341,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=870"">14:30</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1298"">21:38</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1414"">23:34</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1449"">24:09</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1613"">26:53</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1916"">31:56</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2150"">35:50</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2164"">36:04</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2725"">45:25</a><br><a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2974"">49:34</a><br>Biden: Wth, who is that? 😦😧"
342,Joe makes me sick
343,1. Try understand who give rocket between Russian-Ukrainian?<br>2. Need fix this question  <br>3. Try stop conflict <br><br>= smart people when see conflict make try make stop conflict.
344,"America had a black president that was revolutionary,  America had a business man as a president another remarkable history and now currently  are led by ambitious  nd a dreamer but unfortunately old . I believe the country has proven to the world that they give people opportunities and we respect that. But now it&#39;s not time for emotions nd keeping up with records but to get a true leader to lead the country. America is going down slowly due to its weak leadership . They should check african leaders , every african country that has followed that pattern of emotions nd chrrismetic leadership they are donw nd out.. Goodluck America 🇺🇸"
345,these ppl get on my nerves. let them response to each other before you ask questions. &amp; you keep asking questions like you’re trying to avoid the facts that either of them may be trying to speak. i get that these are important questions but quit asking them back to back like that..
346,God Bless America
347,Biden: “We are the most admired country in the world”..”with the finest history in the world..” Oh my God: this is absolutely hilarious. 😂 Joe coming to Earth for one day after living in the space throughout his life 😂😂😂
348,So many rules feels like a game show 🤣
349,"Big shame , for  America"
350,"Trump again. He will again in the <a href=""http://w.house/"">W.House</a>"
351,Close our Borders
352,Biden sending billions overseas we need that money in America
353,if Biden will win again! China and Russia will be very happy and other nation will not respect Americans! You have one of the softest President the US ever! no more Biden from the Philippines
354,Trump won
355,"Yes his son Hunter ,and Joe can be convicted for  sending and allowing   innocent people who know the truth about your administration"
356,"Biden made sense but he did not speak with authority, Trump lacked sense &amp; honesty but spoke with authority. I prefer a guy who sometimes makes mistakes &amp; is a little physically unstable but has ethics. Biden has not compulsively tweeted like a child having a tantrum or been moronic enough to suggest injecting bleach, he has acted with the dignity his office. Note Trump sidestepped his position on Ukraine &quot;Russia should keep all land it [invaded] now occupies. He also pivoted on the issue of taxing the rich. Illegal immigration actually rose when Trump was in power, he restricted legal migration which could benefit America; building a wall is pointless when illegal immigrants can use boats to avoid it. If Biden continues he must become more assertive as Americans equate confidence with security. It scares me that America may vote for Trump who has a long history of crime, corruption, deception &amp; scandal &amp; &quot;would like to have the full authority of Putin over America&quot;. It seems that America has not just lost it&#39;s judgement, it has lost it&#39;s reason."
357,"Yes the Biden Administration has destroyed innocent people and their families  , innocent people had to go to jail under his administration bc we know the truth"
358,America deserves better..
359,😂😂😂😂😂😂😂
360,Can we just pump the comments to 1 million please
361,Biden looks stoned when he&#39;s not talking<br>😂
362,america 😂
363,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2817"">46:57</a>  america 😂"
364,"no more Biden, US citizen! you are not a respected nation than before having Biden as President!"
365,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1986"">33:06</a> Belorussia is not NATO 😂😂😂😂"
366,Having a president who looks like he is constipating and is unfit for presidency really shows how developing we really are in our country 😂
367,Why dont CNN comment on his speech impediment... i thibk they on his side
368,"oh my God Trump is a terrible man with his antagonising words, so bitter!"
369,A basket of groceries that cost $100 in 2020 cost over $120 now???  Man I need to shop where he is shopping.  More like $170+
370,Biden is so slow 😢Trump you are very focused man 😂
371,Us middle class did a whole lot better under trump. Biden is wild
372,Dude i should have cross the border.
373,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1004"">16:44</a> 😮😮😮😮😮"
374,💀 name calling what we 4th graders now
375,The Bidens need to be tried for treason
376,Biden was responding to questions with prepared answers <br>Trump got real time questions from the moderator.
377,Bring crypto back
378,"Mostly what I’m hearing is a lot of conjecture and opinion, not a lot of statistics or facts. They’re just playing the blame game. Why do we have to have dinosaurs in office."
379,"When was the last election in 2020, everyone around, including celebrities, hated Trump, everyone was for Biden, Trump was ready to be torn to pieces in the street, in comments on YouTube videos he was hated, you can find these 2020 videos and read the comments. What happened now, people?"
380,If you don&#39;t lower the taxes for the rich they would just take their money out of the country and it will destroy the economy
381,😂😮
382,Made me laugh when they talked about golf😂😂😂
383,"as an egyptian, i heard &quot;grocery that costed 100$ then now costs 120 $&quot; and i started laughing, to us what costed 100 pounds then now costs 1500"
384,We beat Medicare ——Biden，will never forgot this
385,"after these elections, when biden steals the votes again, I know the american People will rise and there will surely be a civil war"
386,Trump 2024 🇺🇸
387,"I wonder that this two old men are still strong and eagerness to serve for the seat of president of USA, How luck America peoples for their reasonable leaders."
388,the hilarious show i had ever seen
389,"its hard not to LOL...Biden looks mortified. Is it crazy to question whether he maybe has been fed a false narrative, by a go between. America really has been run by the same people/countries posting their troops (or just ppl whom where strategically coerced) in America disguised as immigrants. I&#39;m not even pro trump, but Joe DID seek retribution, and what&#39;s sad is it&#39;s not even surprising. I highly doubt the founding fathers included the 4th amendment with the idea it could be circumvented by one mans &quot;reasonable suspicion&quot;. America was built off of freedom, yet ppl isn&#39;t even free to control their own consciousness. This is the country that technically defines addiction as a disease but nonviolent addicts take up much of the prison space costing something to the tune of $80,000 each per year...some sitting 20 year sentences for a drug that is now legal and sold in stores....Im willing to bet a ONE time payment of $80,000 would&#39;ve prevented SO much suffering, ultimately getting passed down for generations if used towards prevention, with mental health resources. The LAST thing we need is to fund prisons and police any further."
