Comment Number,Comment Content,Processed comments
233,Brandon just speak to him. He meant Brandon who ran boarder patrol when Trump was in office and people thought he said Brandon like the Democrats saying. He didn’t. Great timing though. Trump is a master speaker.,brandon speak meant brandon ran boarder patrol trump office people thought said brandon like democrat saying didnt great timing though trump master speaker
234,Fight for USA Trump!!!And Europ vill follow!!!,fight usa trump europ vill follow
235,"Hey Biden, your pants are definately on fire!!",hey biden pant definately fire
236,Burn pits?  No one is getting anything for burn pits!   SMH,burn pit one getting anything burn pit smh
237,Skitgubbe!!!,skitgubbe
238,This President Biden is a robot,president biden robot
239,Biden’s career ended at this debate 😅,bidens career ended debate
240,Ima be honest I understood like 10 percent of what Biden tried to say.,ima honest understood like percent biden tried say
241,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1587"">26:27</a> Biden went off",href http www youtube com watch v qqggydce amp biden went
242,😂😂😂 Thank God I&#39;m not living in Usa. Comedy. Only in Us people believe in this. Good luck..,thank god not living usa comedy u people believe good luck
243,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1294"">21:34</a> Trump a fool 😂😂😂😂",href http www youtube com watch v qqggydce amp trump fool
244,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1088"">18:08</a>",href http www youtube com watch v qqggydce amp
245,How as he stayed in power for as long as he did really wowwwwww,stayed power long really wowwwwww
246,Trup all the way,trup way
247,Ha all of sudden the reporter was released. This was a very telling debate. Biden needs to go take a nap. Imo and be done,ha sudden reporter released telling debate biden need go take nap imo done
248,Nahhh just let them BOX whoever wins is President 😂😂😂😂😂,nahhh let box whoever win president
249,"I respect both Presidents, I love USA. <br>Trump has been (as almost always) Superior.<br>🫡🇺🇸 From Italy w/❤",respect president love usa br trump almost always superior br italy w
250,ion know if im getting old but im starting to like politics shi getting heated,ion know im getting old im starting like politics shi getting heated
251,I love Trump sfm 😂,love trump sfm
252,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2808"">46:48</a> &quot;You Have The Morals of an Alley Cat...&quot; PURE GOLD BIDEN!<br><br>What&#39;s so messed up about this debate is that although Biden shows concern regarding his position and proper policies...Trump is a provocateur and knows exactly what to say in order to get his opponent riled up to the point where they nearly explode...But it&#39;s all a crafty ploy to throw you off your equilibrium... To this extent Trump is brilliant because he knows the water will boil the more you turn up the gas pilot.",href http www youtube com watch v qqggydce amp quot moral alley cat quot pure gold biden br br messed debate although biden show concern regarding position proper policy trump provocateur know exactly say order get opponent riled point nearly explode crafty ploy throw equilibrium extent trump brilliant know water boil turn gas pilot
253,äpätät aäää pätata äähm biden,ptt ptata hm biden
254,"Trump, understand the economy, know how to make money, has a plan. Biden, forgets what he said mid-sentence! 😂😂😂😂😂😂😂😂😂 know wonder he dropped out, thsi was bad for him this debate it couldn’t have got any worse",trump understand economy know make money plan biden forgets said mid sentence know wonder dropped thsi bad debate couldnt got worse
255,Go Trump! He&#39;s not wrong.,go trump not wrong
256,Bro this isn’t entertainment. Biden needs to be in senior living not the leader of the United States government. Trump protected us . Against tyranny. Now Americans are probably laughed at by foreigners. F Joe bro,bro isnt entertainment biden need senior living not leader united state government trump protected u tyranny american probably laughed foreigner f joe bro
257,Joe biddens administration has done fuckn nothing for America. Trump is telling the truth and Joe is far from smart swear to Jesus bro,joe biddens administration done fuckn nothing america trump telling truth joe far smart swear jesus bro
258,I’m sure they both wear depends…Lord help us.,im sure wear dependslord help u
259,TRUMP<br>2024!!!,trump br
260,"Just watching this .. on full replay.. wow.. Biden looks beat psychologically. He has the eyes of a doll a person lies of the dolls back, then stands it up in a look of “whaaaatttt?”  Seriously.. did  Biden even join the group on a live chat?  Oooof !! Biden likes the pretty lights Zz zzzzz.. oh yeah shady Jill had a helluva time getting him off those shiny staies at the end",watching full replay wow biden look beat psychologically eye doll person lie doll back stand look whaaaatttt seriously biden even join group live chat oooof biden like pretty light zz zzzzz oh yeah shady jill helluva time getting shiny stay end
261,Trump 2024,trump
262,Biden got DESTROYED! 😮,biden got destroyed
263,I&#39;m just sad...,sad
264,Joe Biden: The Idea 😦,joe biden idea
265,Biden is in serious denial. Biden destroyed this country.,biden serious denial biden destroyed country
266,“We beat Medicare! Come on man!” - Biden 😂…. Vote Trump 2024,beat medicare come man biden vote trump
267,Biden is a joke,biden joke
268,GOD               DUE AND DO OWE APLOLOL,god due owe aplolol
269,GOD&gt;&gt; KNEW&gt;&gt;&gt;&gt;,god gt gt knew gt gt gt gt
270,😂👍,
271,"The addictions is coming from children in elementary, middle and high school. All of these corner/convenient stores in the inner city and suburban neighborhoods; they sell to children. ALL OF CHINA’s 2K and East Asian’s drugs are being sold to American Children. <br>It’s been happening since the the 1980s &amp; 1990s. Drugs that are not approved through the FDA ESPECIALLY WEED are getting across the borders as 2K “GIVE THAT BOY SOME MILK”.<br>ALL ETHNICITIES ARE BEING EFFECTED by fentanyl coming from our borders. Canada and the US are being Pummeled by synthetic drugs that are not approved through the FDA.",addiction coming child elementary middle high school corner convenient store inner city suburban neighborhood sell child china k east asian drug sold american child br happening since amp drug not approved fda especially weed getting across border k give boy milk br ethnicity effected fentanyl coming border canada u pummeled synthetic drug not approved fda
272,"If America falls, the world falls. <br>We are the most powerful &amp; economically rich country in the world. <br>If we are weak, everyone is vulnerable.",america fall world fall br powerful amp economically rich country world br weak everyone vulnerable
273,129K,k
274,The idea!!! Hahaha...,idea hahaha
275,America main koi young president ni bn skta kya😂😢,america main koi young president ni bn skta kya
276,Sorry Biden (Harris) Tanzania and Canada looking great to migrate from the US under your “yalls” presidency.,sorry biden harris tanzania canada looking great migrate u yalls presidency
277,Gods love for all please let’s continue as Gentlemen. People over politics,god love please let continue gentleman people politics
278,Biden really has a cheat sheet under him at all times just to fumble horribly 😂,biden really cheat sheet time fumble horribly
279,What scares me if Joe Biden could talk so much better in 2020.,scare joe biden could talk much better
280,This debate should be studied in harvard.,debate studied harvard
281,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=3321"">55:21</a> black unemployment? The interviewer asks that  <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=3356"">55:56</a> Biden also say Black unemployment when Trump says Black jobs everyone gets mad…lol crazy",href http www youtube com watch v qqggydce amp black unemployment interviewer asks href http www youtube com watch v qqggydce amp biden also say black unemployment trump say black job everyone get madlol crazy
282,He should give all that money to pay for students loans or even not put interest on citizen taxes,give money pay student loan even not put interest citizen tax
