Comment Number,Comment Content
306,Dems are lieing about their deficit spending
307,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=314"">5:14</a> Resurrection of the Commander and Chief President and Leader Donald Trump"
308,Biden is not even a decent puppet
309,trump was not honest about almost everything
310,Biden: my son was not a sucker and loser 🤣🤣🤣🤣🤣🤣🤣🤣
311,😅Bidens voice 🤣🤣🤣🤣
312,Idea.... Stop sending money to other countries and cut OUR TAXES🤯🤯🤯🤯
313,There&#39;s no climate crisis other than electric cars
314,Also time on debates should be unlimited... Otherwise it&#39;s not a real debate
315,After birth=murder!
316,This debate is insane but I am Impressed that Biden said ‘EE -raq’ and not ‘EYE-raq’
317,Trump 2024
318,Scylla and Charybdis
319,Trump straightened out the VA hospital
320,People are being trafiiicatefied and killed with drugs
321,Taking a child&#39;s life at 8 or 9 months is murder!!!!
322,We conquerd Covid under president Trump
323,I&#39;m afraid we will become a third. World country under president Biden
324,Trump 2024❤
325,Biden is/seems strange to me.
326,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=135"">2:15</a> who is blud waving at"
327,"Biden&#39;s cognitive function may have been in better condition, but only Trump needs his supporters to wear a caps telling him his name, and what year it is."
328,Joe Biden is Rahul Gandhi of America.
329,川建国牛逼2024
330,Test
331,Please don’t forget jubilee pays $50 for these guys and they’re just doing this for exposure or out of pure innocence for $50. Be nice to them 😂
332,"Здравствуйте, я из России, они у нас тоже популярны, мы бы хотели чтобы президентом сша стал трамп, с ним больше вероятности завершить конфликт на Украине, у нас считают, что российский трамп- это жириновский, посмотрите его выступления на дебатах, если интересно!"
333,Temporary insanity
334,"is this litterally just Ed Hominems like do they actually talk about how they will improve thier country , as a foreigner tho , PURE ENTERTAINMENT"
335,So what I gather from this is that he never cared so much about the people but about proving his nay sayers wrong. Jill “looked” the last and from a PR stand point they wanted to seem like the perfect Irish. Catholic family 😂<br><br>So he was always fake…
336,Biden is a disgrace
337,You call it migrant crime? I call it Biden migrant crime! Best line of debate
338,Wait biden is from the same town as michael scott.
339,DONALD TRUMP 2024!!!!
340,Biden making a mental checklist when he debates so he doesn&#39;t forget his points
341,"Biden Winning : Reptilians ruling the planet again (WAR-BAD THINGS HAPPENING)<br>Trump Winning : Mankand (humans) ruling the planet again  : (PEACE-WISDOM AND LOVE HAPPENING)"
342,He said Period Period ya&#39;ll  🌟
343,Both of them love their country but just want to be ahead of one another.
344,"Biden: we beat medicare<br>Trump: yes, you did beat medicare, you beat it to death<br>Me: 😂😂😂😂"
345,“You answered all the questions Joey!”
346,Joe Biden should go on a vacation and enjoy his retirement <br>He’s no longer has the energy and the strength to do anything <br>He’s too weak to be a president
347,Joe has NO concept of numbers at all or of anything for that matter- this is disgraceful and disgusting. TRUMP 2024!!!!! 🏁
348,Around the world ? We don&#39;t care.
349,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=132"">2:12</a>"
350,"America hasn&#39;t grown past it&#39;s distractive racism. We have untold millions and billions being invested into technology such as AI and robot building. There&#39;s nothing wrong with these technologies, but what actually has become a non-common sense issue, is the fact that every penny invested into these machines could&#39;ve been used to heal the problems that haunts America today. Homelessness, low  job hiring, starvation, and a climate that&#39;s unpredictable with a poor ozone layer where UV light will be increasing. Robots and AI will take away jobs usually worked by the lower-class and minorities... Gone. Robots only, no humans allowed. Invest in the America people. Not becoming lazier. What&#39;s great about a country that&#39;s running on all cylinders, because they leftout the core of backbreaking black, brown, red and yellow that not only built America, but made America what it is today... That&#39;s America!"
351,Biden&#39;s in Dreamland and he&#39;s talking in his sleep right now
352,"This is beyond entertaining, wish it came more than a few times every four years."
353,whos gonna pay me reading all your comments...
354,Notice how Biden didn’t say they didn’t cheat but he said “there was no evidence of that” like come on joeyyyy we knoweyyy !!
355,"Biden’s body language shows he’s lying. Rubbing your nose means you’re potentially lying or stressed. I say he’s lying. Check it out around <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=105"">1:45</a>"
356,"Biden’s body language shows he’s lying. Rubbing your nose means you’re potentially lying or stressed. I say he’s lying. Check it out around <a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=105"">1:45</a>"
357,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2383"">39:43</a> 🤣I don&#39;t know whether I should laugh or cry ..."
358,Is not so bad
359,True! I am in the military and I had a sailor die in school or shall I say was murdered by an illegal immigrant who hit him on his motorcycle!!!
360,Who else came back for entertainment?
361,President Biden stated many facts COHERENTLY.
362,Now go watch the Putin interview
363,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1295"">21:35</a> this is why fentanyl is so big now"
364,biden is a joke
365,LETS GO BRANDON!
366,TRUMP only hope
367,dead man walking
368,biden number one lie number 2 lie number 3 lie
369,😮
370,"I ❤and❤the United States, but not I l have ever loved her deep in my bone the way I do it right now, I got no benefit other than patriotic American sisterhoods&#39;  brotherhoods&#39;."
371,Auderion me
372,In the CNN to Adaon day to day
373,Sea wioerican
374,Фгога
375,Biden looks very robotic these days.....😢
376,can he even add?
377,biden🤡
378,Trump 2024
379,"Just watching this debate. Actually, I don’t think Joe did as bad as everyone is making it out to be. Yes he does look older and more frail than DonOld. But I thought his responses were solid. And I think his stuttering problem was an issue. BUT DonOLD is a liar!! And the lies just roll out his mouth so easily. UM Charlottesville happened. We all saw it. The US is more energy independent under Biden than Trump. The data shows that during Biden’s term the US has exported more energy including petroleum than imported and we have produced more energy than consumed. NATO is not saying hailing the successes of Trump.  It’s very fascinating to watch the lies just roll out of his mouth like it’s the truth."
380,"Trump is the same age now that Biden was when he was elected.  Trump&#39;s frequent, infantile and incoherent rants suggest cognitive impairment.  Let&#39;s not repeat history.  We do not need another octogenarian president!"
381,"Trump: &quot;Some people don&#39;t think girls who get raped should be allowed abortions, and I say hey, follow your heart, you know?&quot;<br><br>Also Trump: &quot;Poor dead babies :( So innocent&quot;"
382,Make weed leagle and u will win
383,Hm.
384,A bag of groceries that costed $100 now cost $200 not $120 stop gaslighting the American people
385,This was like watching that boxer at the olympics get beat down by the XY chromosome “girl”
386,"Mr. Trump behaviour, as a President during his time was too rough without any etiquette’s , speaking openly against some religions and openly used to support some other religions.. His wording was like a Rowdy Hitler type…"
387,😊
388,legend says biden still trying to find stairs
389,the scary thing is Biden is still President
390,Poor Biden
391,It&#39;s boring when they can&#39;t interrupt
392,this is so intresting and funny
393,Wonder how  they select biden as president😂.. Even normal politicians can beat him badly in terms of speech😂
394,"Very strong feeling eyes and opinions, will not put us through this again"
395,"I do agree with Biden he worked really hard on taking that border down I mean extremely. Now look at the mess you got us in, is this man even taking this sincerity of this hello. Evidently      NOT."
396,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=2120"">35:20</a> Trump shaking his head at Biden 😂"
397,They brought Trump in as a distraction from their complete incompetency and abuse of the people. Travesty.
398,"Love to see Trump ready and confident to debate Biden but too scared to debate Kamala Harris on the September debate. This man is hiding 😅. If you got something to say, SAY IT TO MY FACE 😂🎉"
399,NUMBER 2 <br>IM MAKING IT RIGHT NOW!
400,AM YISRAEL CHAI
401,Joe Biden constantly: 😮
402,"The very first response was a blatant lie, as if we don&#39;t remember prices going down after the pandemic. As if we don&#39;t remember the prices going back up when he started shipping money by the tugboatload to foreign economies. <br>Lies are why people don&#39;t trust the government, lies leave gaps for conspiracies to form and grow."
403,Hellp myanmar china 😮😢
404,"Sleepy joe did it again! Start off strong, fast, good volume and then just comes to a complete stop during a sentence ahhhhhhhh k. look at him stare at Trump without blinking ....please Donald go easy on me."
405,"Wait, where are the hate filled Dems ?? Not one comment defending their President…. Wow, they’re hiding"
406,When are black jobs mentioned?
407,Biden sent into retirement
408,"Trump, and the comment section is the reason I watch these debates"
409,tump all the way !!!!!♥️🙏♥️best  of all President yet !!!!♥️🙏♥️🙏
410,Trump is the Greatest realistic of all time
411,Biden is cruel old man!!!
412,Biden is lying!!!Go on Trump!!!
413,Idk m trying so hard to understand Biden but literally his words doesn&#39;t makes any sense at all at any questions asked
414,Fight for USA Trump!!!And Europ vill follow!!!
415,"Hey Biden, your pants are definately on fire!!"
416,Burn pits?  No one is getting anything for burn pits!   SMH
417,Skitgubbe!!!
418,This President Biden is a robot
419,Biden’s career ended at this debate 😅
420,Ima be honest I understood like 10 percent of what Biden tried to say.
421,"<a href=""https://www.youtube.com/watch?v=qqG96G8YdcE&amp;t=1587"">26:27</a> Biden went off"
